replicate,seed_spawn_key,method,estimate,task_cluster_se,ci_lower,ci_upper,covered_truth
230,"(230,)",DR_propensity_correct_Q_wrong,0.8058312545939446,0.009747053450089022,0.7867270298317701,0.824935479356119,True
230,"(230,)",DR_Q_correct_propensity_wrong,0.814883457386913,0.05761689587559284,0.7019543414707511,0.927812573303075,True
230,"(230,)",DR_both_wrong,1.4644945867187504,0.05839205234044782,1.3500461641314727,1.5789430093060282,False
230,"(230,)",IPW_propensity_correct,0.7954814613313624,0.03811293705047293,0.7207801047124355,0.8701828179502894,True
230,"(230,)",IPW_propensity_wrong,1.3684408078125012,0.0774503857466708,1.2166380517490265,1.520243563875976,False
230,"(230,)",Direct_Q_correct,0.8030347368415661,0.006400329443500378,0.7904900911323054,0.8155793825508268,True
230,"(230,)",Direct_Q_wrong,0.5908712499999987,0.010612880225085596,0.570070004758831,0.6116724952411665,False
231,"(231,)",DR_both_correct,0.7920823318396433,0.009662584152655914,0.7731436669004377,0.8110209967788489,True
231,"(231,)",DR_propensity_correct_Q_wrong,0.7918037582773707,0.010341538472832671,0.7715343428706186,0.8120731736841228,True
231,"(231,)",DR_Q_correct_propensity_wrong,0.8243616157750004,0.0545488342492654,0.7174459006464403,0.9312773309035606,True
231,"(231,)",DR_both_wrong,1.4574830976562492,0.0564118204487994,1.3469159295766024,1.568050265735896,False
231,"(231,)",IPW_propensity_correct,0.7591294106321126,0.03702197248571465,0.6865663445601119,0.8316924767041133,True
231,"(231,)",IPW_propensity_wrong,1.3386398296875033,0.0759225044452007,1.1898317209749099,1.4874479384000967,False
231,"(231,)",Direct_Q_correct,0.785654865432348,0.006444408638287042,0.7730238245013054,0.7982859063633906,False
231,"(231,)",Direct_Q_wrong,0.5668612499999983,0.0105532269078056,0.5461769252606994,0.5875455747392972,False
232,"(232,)",DR_both_correct,0.803113102122487,0.009627237173129945,0.7842437172631523,0.8219824869818216,True
232,"(232,)",DR_propensity_correct_Q_wrong,0.8080257945767769,0.010189921235688276,0.7880535489548279,0.8279980401987259,True
232,"(232,)",DR_Q_correct_propensity_wrong,0.7804199747381645,0.055366509192392804,0.6719016167210746,0.8889383327552544,True
232,"(232,)",DR_both_wrong,1.3938995976562518,0.056848747624271515,1.2824760523126797,1.505323142999824,False
232,"(232,)",IPW_propensity_correct,0.7849641178649782,0.036799423643072725,0.7128372475245557,0.8570909882054008,True
232,"(232,)",IPW_propensity_wrong,1.2597918609375027,0.07127383488133238,1.1200951445700913,1.3994885773049142,False
232,"(232,)",Direct_Q_correct,0.8059264086367222,0.006399475492806336,0.7933834366708218,0.8184693806026225,True
232,"(232,)",Direct_Q_wrong,0.596123437499999,0.0106168297102351,0.5753144512679381,0.6169324237320598,False
233,"(233,)",DR_both_correct,0.7880717375977973,0.010280121447240765,0.7679226995612054,0.8082207756343891,True
233,"(233,)",DR_propensity_correct_Q_wrong,0.7871464602571873,0.01106679536831727,0.7654555413352854,0.8088373791790892,True
233,"(233,)",DR_Q_correct_propensity_wrong,0.7871084370367182,0.05660997016580004,0.6761528955117501,0.8980639785616863,True
233,"(233,)",DR_both_wrong,1.4118233976562486,0.05817615097292712,1.2977981417493114,1.5258486535631859,False
233,"(233,)",IPW_propensity_correct,0.7444665730556782,0.03713120012344589,0.6716894208137243,0.8172437252976321,True
233,"(233,)",IPW_propensity_wrong,1.3352039355468757,0.07894500517339745,1.1804717254070167,1.4899361456867346,False
233,"(233,)",Direct_Q_correct,0.7899731757732849,0.006421028093253101,0.7773879607105088,0.802558390836061,True
233,"(233,)",Direct_Q_wrong,0.5713631249999994,0.010569638467464077,0.5506466336037699,0.592079616396229,False
234,"(234,)",DR_both_correct,0.7974812878739921,0.009403929678268207,0.7790495857045864,0.8159129900433978,True
234,"(234,)",DR_propensity_correct_Q_wrong,0.7961630052469592,0.01022056749381366,0.7761306929590844,0.8161953175348339,True
234,"(234,)",DR_Q_correct_propensity_wrong,0.7934546813843751,0.0545763835198682,0.6864849696854335,0.9004243930833168,True
234,"(234,)",DR_both_wrong,1.4302709101562499,0.056988972724161736,1.3185725236168928,1.541969296695607,False
234,"(234,)",IPW_propensity_correct,0.8539609343960719,0.04025527388558159,0.775060597580332,0.9328612712118118,True
234,"(234,)",IPW_propensity_wrong,1.4391250886718756,0.08028303694860563,1.2817703362526085,1.5964798410911427,False
234,"(234,)",Direct_Q_correct,0.7976673333481297,0.006428631061032967,0.7850672164685051,0.8102674502277543,True
234,"(234,)",Direct_Q_wrong,0.5841184374999988,0.010603016689018904,0.5633365247895218,0.6049003502104758,False
235,"(235,)",DR_both_correct,0.7817843629570328,0.010085628499760142,0.7620165310975029,0.8015521948165627,True
235,"(235,)",DR_propensity_correct_Q_wrong,0.775437545218497,0.010534003231437666,0.7547908988848792,0.7960841915521147,False
235,"(235,)",DR_Q_correct_propensity_wrong,0.7731451413535941,0.0592525152597679,0.657010211444449,0.8892800712627392,True
235,"(235,)",DR_both_wrong,1.4381593148437495,0.05983715597736982,1.3208784891281047,1.5554401405593943,False
235,"(235,)",IPW_propensity_correct,0.8123302566764203,0.038106272878753664,0.7376419618340632,0.8870185515187775,True
235,"(235,)",IPW_propensity_wrong,1.5027039585937514,0.08305735935594276,1.3399115342561037,1.6654963829313991,False
235,"(235,)",Direct_Q_correct,0.7851608032888322,0.00642596202672898,0.7725659177164435,0.797755688861221,False
235,"(235,)",Direct_Q_wrong,0.5646103124999993,0.010544109474318662,0.5439438579303347,0.5852767670696638,False
236,"(236,)",DR_both_correct,0.8224228356308255,0.00942089061489144,0.8039578900256383,0.8408877812360127,False
236,"(236,)",DR_propensity_correct_Q_wrong,0.8180115405142601,0.010239675722443045,0.7979417760982717,0.8380813049302485,True
236,"(236,)",DR_Q_correct_propensity_wrong,0.7721843716862101,0.05299199994784867,0.6683200517884267,0.8760486915839936,True
236,"(236,)",DR_both_wrong,1.301844948828125,0.051356446212455935,1.2011863142517114,1.4025035834045385,False
236,"(236,)",IPW_propensity_correct,0.8257054879592919,0.037317713960109446,0.7525627685974774,0.8988482073211064,True
236,"(236,)",IPW_propensity_wrong,1.1884808332031278,0.06723399708522618,1.0567021989160845,1.320259467490171,False
236,"(236,)",Direct_Q_correct,0.8203424814264879,0.006345479822082508,0.8079053409752062,0.8327796218777697,False
236,"(236,)",Direct_Q_wrong,0.6193831249999979,0.01059520570044648,0.5986165218271228,0.6401497281728731,False
237,"(237,)",DR_both_correct,0.7890485340437927,0.010207734478292983,0.7690413744663385,0.809055693621247,True
237,"(237,)",DR_propensity_correct_Q_wrong,0.7923998509092187,0.010955187472566725,0.7709276834629879,0.8138720183554495,True
237,"(237,)",DR_Q_correct_propensity_wrong,0.7418988084136321,0.05915434540739104,0.6259562914151456,0.8578413254121185,True
237,"(237,)",DR_both_wrong,1.3721904984374982,0.05930836923149353,1.2559460947437708,1.4884349021312255,False
237,"(237,)",IPW_propensity_correct,0.8103686150526889,0.038022981069277914,0.7358435721569041,0.8848936579484736,True
237,"(237,)",IPW_propensity_wrong,1.3676343890625027,0.08069888606724251,1.2094645723707074,1.525804205754298,False
237,"(237,)",Direct_Q_correct,0.7992032221677381,0.006424478892136475,0.7866112435391506,0.8117952007963256,True
237,"(237,)",Direct_Q_wrong,0.5871196874999994,0.01060806583978012,0.5663278784540304,0.6079114965459684,False
238,"(238,)",DR_both_correct,0.7962724061893597,0.010192899786895953,0.7762943226070436,0.8162504897716758,True
238,"(238,)",DR_propensity_correct_Q_wrong,0.7957288107032475,0.01075399652045332,0.774650977523159,0.816806643883336,True
238,"(238,)",DR_Q_correct_propensity_wrong,0.7897794252601179,0.056416286579999614,0.6792035035633187,0.9003553469569171,True
238,"(238,)",DR_both_wrong,1.4446611886718739,0.05714233320091095,1.3326622155980885,1.5566601617456592,False
238,"(238,)",IPW_propensity_correct,0.827672383769142,0.03760350581332467,0.7539695123750256,0.9013752551632583,True
238,"(238,)",IPW_propensity_wrong,1.3997975753906278,0.07732983827339433,1.2482310923747748,1.5513640584064807,False
238,"(238,)",Direct_Q_correct,0.7983565507769569,0.0063676585663599745,0.7858759399868913,0.8108371615670225,True
238,"(238,)",Direct_Q_wrong,0.5811171874999987,0.010596901340323001,0.5603472608729657,0.6018871141270318,False
239,"(239,)",DR_both_correct,0.780891996429535,0.009985169846919698,0.7613210635295724,0.8004629293294976,True
239,"(239,)",DR_propensity_correct_Q_wrong,0.7761792411028462,0.010747407098393077,0.7551143231899957,0.7972441590156967,False
239,"(239,)",DR_Q_correct_propensity_wrong,0.69337813688285,0.057743623513063946,0.5802006347972447,0.8065556389684553,True
239,"(239,)",DR_both_wrong,1.340718734374998,0.05635278676821443,1.2302672723092978,1.4511701964406982,False
239,"(239,)",IPW_propensity_correct,0.9189935811553727,0.0403658078871595,0.83987659769654,0.9981105646142053,False
239,"(239,)",IPW_propensity_wrong,1.4648712609375005,0.0800088207490665,1.3080539722693303,1.6216885496056708,False
239,"(239,)",Direct_Q_correct,0.7952317840959411,0.006400148591733675,0.782687492856143,0.8077760753357391,True
239,"(239,)",Direct_Q_wrong,0.5788662499999994,0.010591614037550929,0.5581066864863995,0.5996258135135992,False
240,"(240,)",DR_both_correct,0.7993308958007717,0.010211786686589024,0.7793157938950571,0.8193459977064862,True
240,"(240,)",DR_propensity_correct_Q_wrong,0.8037489409342388,0.010629094195078327,0.7829159163118853,0.8245819655565922,True
240,"(240,)",DR_Q_correct_propensity_wrong,0.7800415168784379,0.05531434735758442,0.6716253960575724,0.8884576376993034,True
240,"(240,)",DR_both_wrong,1.4097864753906262,0.05558836121640042,1.3008332874064814,1.518739663374771,False
240,"(240,)",IPW_propensity_correct,0.8004017371214516,0.03796753338913663,0.7259853716787438,0.8748181025641594,True
240,"(240,)",IPW_propensity_wrong,1.3544714378906275,0.07497683801006541,1.2075168353908994,1.5014260403903557,False
240,"(240,)",Direct_Q_correct,0.7922325883840661,0.00638764800509752,0.7797127982940749,0.8047523784740572,True
240,"(240,)",Direct_Q_wrong,0.5728637499999997,0.010574570294777711,0.5521375922222354,0.593589907777764,False
241,"(241,)",DR_both_correct,0.7891033855366492,0.010537888876088088,0.7684491233395165,0.8097576477337818,True
241,"(241,)",DR_propensity_correct_Q_wrong,0.7843965504467318,0.011075528911870096,0.7626885137794664,0.8061045871139972,True
241,"(241,)",DR_Q_correct_propensity_wrong,0.6799048278716789,0.058533817951577714,0.5651785446865867,0.7946311110567712,False
241,"(241,)",DR_both_wrong,1.30634289765625,0.05705980637964188,1.1945056771521518,1.418180118160348,False
241,"(241,)",IPW_propensity_correct,0.7434589446839237,0.03793061609011922,0.66911493714729,0.8178029522205574,True
241,"(241,)",IPW_propensity_wrong,1.1756331656250034,0.06960489999926384,1.0392075616264462,1.3120587696235606,False
241,"(241,)",Direct_Q_correct,0.8007835622986744,0.006373783541435788,0.7882909465574602,0.8132761780398886,True
241,"(241,)",Direct_Q_wrong,0.586369374999999,0.010606903419383761,0.5655798442980068,0.6071589057019912,False
242,"(242,)",DR_both_correct,0.8105342910098227,0.009603801668779829,0.7917108397390142,0.8293577422806311,True
242,"(242,)",DR_propensity_correct_Q_wrong,0.8085056603956133,0.01060430219659631,0.7877212280902846,0.8292900927009421,True
242,"(242,)",DR_Q_correct_propensity_wrong,0.8099824326540237,0.05410644355378696,0.7039338032886012,0.9160310620194462,True
242,"(242,)",DR_both_wrong,1.3980351464843743,0.055846327331071685,1.288576344915474,1.5074939480532747,False
242,"(242,)",IPW_propensity_correct,0.8671648656137934,0.03814037063979942,0.7924097391597865,0.9419199920678002,True
242,"(242,)",IPW_propensity_wrong,1.344869239453127,0.07379895755084916,1.2002232826534627,1.4895151962527913,False
242,"(242,)",Direct_Q_correct,0.8053977818866441,0.0064156476537306295,0.7928231124853321,0.8179724512879561,True
242,"(242,)",Direct_Q_wrong,0.5968737499999986,0.010617128351033697,0.5760641784319726,0.6176833215680247,False
243,"(243,)",DR_both_correct,0.8042131713871842,0.00992102110070465,0.784767970029803,0.8236583727445653,True
243,"(243,)",DR_propensity_correct_Q_wrong,0.8087491236693648,0.010333571434363394,0.7884953236580126,0.829002923680717,True
243,"(243,)",DR_Q_correct_propensity_wrong,0.8044549761926568,0.05510824507836642,0.6964428158390586,0.912467136546255,True
243,"(243,)",DR_both_wrong,1.4099648957031257,0.056122361451691735,1.2999650672578098,1.5199647241484415,False
243,"(243,)",IPW_propensity_correct,0.7375545779817309,0.03741686689804277,0.664217518861567,0.8108916371018947,True
243,"(243,)",IPW_propensity_wrong,1.238925467578127,0.07332309617325505,1.095212199078547,1.3826387360777068,False
243,"(243,)",Direct_Q_correct,0.8022904266310199,0.006405359508884569,0.7897359219936062,0.8148449312684336,True
243,"(243,)",Direct_Q_wrong,0.5908712499999988,0.010612880225085594,0.5700700047588311,0.6116724952411666,False
244,"(244,)",DR_both_correct,0.8069011843585556,0.009365316319302892,0.7885451643727219,0.8252572043443893,True
244,"(244,)",DR_propensity_correct_Q_wrong,0.8022196029819599,0.00996715764376696,0.7826839740001766,0.8217552319637432,True
244,"(244,)",DR_Q_correct_propensity_wrong,0.8954655021570322,0.05152166975728919,0.7944830294327454,0.9964479748813191,True
244,"(244,)",DR_both_wrong,1.5122904449218766,0.056137889511562705,1.4022601814792137,1.6223207083645395,False
244,"(244,)",IPW_propensity_correct,0.8113115899694234,0.03812841439549569,0.7365798977542519,0.8860432821845949,True
244,"(244,)",IPW_propensity_wrong,1.4487921843750002,0.07540348128737533,1.3010013610517446,1.596583007698256,False
244,"(244,)",Direct_Q_correct,0.8052707428046135,0.006373955230796493,0.7927777905522524,0.8177636950569747,True
244,"(244,)",Direct_Q_wrong,0.5931221874999988,0.01061497131203704,0.5723168437284062,0.6139275312715914,False
245,"(245,)",DR_both_correct,0.8032804045918728,0.009687088211523807,0.7842937116972861,0.8222670974864594,True
245,"(245,)",DR_propensity_correct_Q_wrong,0.8007247302375206,0.009983922535875794,0.781156242067204,0.8202932184078371,True
245,"(245,)",DR_Q_correct_propensity_wrong,0.7770965854072651,0.05957133514242384,0.6603367685281144,0.8938564022864158,True
245,"(245,)",DR_both_wrong,1.4009939941406235,0.05851010438163618,1.2863141895526167,1.5156737987286304,False
245,"(245,)",IPW_propensity_correct,0.813204272021998,0.03765181173802988,0.7394067210154593,0.8870018230285366,True
245,"(245,)",IPW_propensity_wrong,1.3073608453125027,0.07414840158511782,1.1620299782056718,1.4526917124193337,False
245,"(245,)",Direct_Q_correct,0.8042411648174255,0.006403829340777411,0.7916896593095017,0.8167926703253492,True
245,"(245,)",Direct_Q_wrong,0.5938724999999987,0.010615535503023773,0.5730660504140721,0.6146789495859253,False
246,"(246,)",DR_both_correct,0.7808976685345257,0.010008112131747342,0.7612817687563009,0.8005135683127504,True
246,"(246,)",DR_propensity_correct_Q_wrong,0.7787643116806912,0.010594639081966182,0.7579988190800374,0.7995298042813449,True
246,"(246,)",DR_Q_correct_propensity_wrong,0.6994200137264062,0.05976106183883529,0.582288332522289,0.8165516949305234,True
246,"(246,)",DR_both_wrong,1.359818783984374,0.05771365055861936,1.24670002888948,1.472937539079268,False
246,"(246,)",IPW_propensity_correct,0.7717622964797868,0.03737168837035324,0.6985137872738945,0.8450108056856791,True
246,"(246,)",IPW_propensity_wrong,1.3354485960937512,0.07832586836962051,1.181929894089295,1.4889672980982074,False
246,"(246,)",Direct_Q_correct,0.7922286969016448,0.006435044874500808,0.7796160089476232,0.8048413848556664,True
246,"(246,)",Direct_Q_wrong,0.5766153124999994,0.01058572506595399,0.5558672913707297,0.5973633336292692,False
247,"(247,)",DR_both_correct,0.797282566577457,0.009693522912806304,0.7782832616683566,0.8162818714865574,True
247,"(247,)",DR_propensity_correct_Q_wrong,0.7914940683288804,0.010479229129550587,0.7709547792349613,0.8120333574227995,True
247,"(247,)",DR_Q_correct_propensity_wrong,0.7302350401272263,0.05659457556059182,0.6193096720284663,0.8411604082259863,True
247,"(247,)",DR_both_wrong,1.3522442640624988,0.056166782127753966,1.242157371092101,1.4623311570328965,False
247,"(247,)",IPW_propensity_correct,0.8684673898939095,0.03849297957302245,0.7930211499307854,0.9439136298570335,True
247,"(247,)",IPW_propensity_wrong,1.4183576367187516,0.07860547863309106,1.2642908985978931,1.57242437483961,False
247,"(247,)",Direct_Q_correct,0.7944617052535194,0.006396450597170063,0.7819246620830661,0.8069987484239728,True
247,"(247,)",Direct_Q_wrong,0.5773656249999993,0.010587754968439972,0.556613625261857,0.5981176247381417,False
248,"(248,)",DR_both_correct,0.8042928546967434,0.009357969311494475,0.7859512348462142,0.8226344745472726,True
248,"(248,)",DR_propensity_correct_Q_wrong,0.8049404894522452,0.010021678731627409,0.7852979991382555,0.8245829797662348,True
248,"(248,)",DR_Q_correct_propensity_wrong,0.9014054630403515,0.051874759910613716,0.7997309336155486,1.0030799924651543,False
248,"(248,)",DR_both_wrong,1.5260970324218759,0.05524219937031088,1.4178223216560666,1.6343717431876852,False
248,"(248,)",IPW_propensity_correct,0.8029772196813149,0.03625920678631653,0.7319091743801345,0.8740452649824952,True
248,"(248,)",IPW_propensity_wrong,1.4762774718750011,0.07757108021056708,1.3242381546622897,1.6283167890877126,False
248,"(248,)",Direct_Q_correct,0.7996444757934411,0.0064331051495248185,0.7870355897003725,0.8122533618865098,True
248,"(248,)",Direct_Q_wrong,0.5878699999999984,0.01060916171949922,0.56707604302978,0.6086639569702169,False
249,"(249,)",DR_both_correct,0.7900613080646334,0.009684294567126274,0.7710800907130658,0.8090425254162009,True
249,"(249,)",DR_propensity_correct_Q_wrong,0.7827186105012095,0.010356758356305805,0.7624193641228502,0.8030178568795688,True
249,"(249,)",DR_Q_correct_propensity_wrong,0.8365887126282802,0.0582156628961646,0.7224860133517975,0.9506914119047628,True
249,"(249,)",DR_both_wrong,1.5129745078124992,0.06121861637851681,1.3929860197106063,1.632962995914392,False
249,"(249,)",IPW_propensity_correct,0.8277345768633363,0.03843855165590153,0.7523950156177693,0.9030741381089032,True
249,"(249,)",IPW_propensity_wrong,1.5978803097656253,0.08611325688621485,1.4290983262686443,1.7666622932626064,False
249,"(249,)",Direct_Q_correct,0.788858844890082,0.006430889451598232,0.7762543015649495,0.8014633882152145,True
249,"(249,)",Direct_Q_wrong,0.5713631249999991,0.010569638467464079,0.5506466336037695,0.5920796163962286,False
250,"(250,)",DR_both_correct,0.7855209515476838,0.010087765930967751,0.765748930322987,0.8052929727723805,True
250,"(250,)",DR_propensity_correct_Q_wrong,0.7862635906013261,0.010770854031323046,0.7651527166999329,0.8073744645027193,True
250,"(250,)",DR_Q_correct_propensity_wrong,0.7386354119123811,0.0630299647875592,0.6150966809287651,0.8621741428959971,True
250,"(250,)",DR_both_wrong,1.4317317984375026,0.06270784142778822,1.3088244292390376,1.5546391676359677,False
250,"(250,)",IPW_propensity_correct,0.7017574522023909,0.03789463705052182,0.6274839635833682,0.7760309408214137,False
250,"(250,)",IPW_propensity_wrong,1.287415761328127,0.07777378664638857,1.1349791395012054,1.4398523831550485,False
250,"(250,)",Direct_Q_correct,0.7916432510127375,0.006369474218217221,0.7791590815450318,0.8041274204804432,True
250,"(250,)",Direct_Q_wrong,0.5713631249999992,0.010569638467464079,0.5506466336037696,0.5920796163962287,False
251,"(251,)",DR_both_correct,0.8040728082913746,0.00927420498426571,0.7858953665222138,0.8222502500605354,True
251,"(251,)",DR_propensity_correct_Q_wrong,0.8035577478299387,0.009804494011163805,0.7843409395680576,0.8227745560918198,True
251,"(251,)",DR_Q_correct_propensity_wrong,0.8209109731851955,0.05197723301629352,0.7190355964732602,0.9227863498971307,True
251,"(251,)",DR_both_wrong,1.423903746093749,0.05364695403295196,1.318755716189163,1.5290517759983349,False
251,"(251,)",IPW_propensity_correct,0.8219363454753388,0.03880487346449537,0.7458787934849278,0.8979938974657498,True
251,"(251,)",IPW_propensity_wrong,1.3487589726562519,0.07140050953347384,1.2088139739706432,1.4887039713418606,False
251,"(251,)",Direct_Q_correct,0.7979987787932069,0.006382238310469716,0.7854895917046862,0.8105079658817276,True
251,"(251,)",Direct_Q_wrong,0.5826178124999989,0.010600092397204521,0.561841631401478,0.6033939935985198,False
252,"(252,)",DR_both_correct,0.7987156847265858,0.009773432774322546,0.7795597564889136,0.817871612964258,True
252,"(252,)",DR_propensity_correct_Q_wrong,0.7924659606919081,0.010398547916453246,0.7720848067756597,0.8128471146081565,True
252,"(252,)",DR_Q_correct_propensity_wrong,0.7574051466596867,0.05483104646629912,0.6499362955857404,0.864873997733633,True
252,"(252,)",DR_both_wrong,1.3555830808593756,0.05473563822950768,1.2483012299295406,1.4628649317892106,False
252,"(252,)",IPW_propensity_correct,0.7386201801612294,0.035933875712733106,0.6681897837642725,0.8090505765581864,True
252,"(252,)",IPW_propensity_wrong,1.1700916277343776,0.07047883407006797,1.0319531129570443,1.3082301425117109,False
252,"(252,)",Direct_Q_correct,0.8002430642425041,0.006440251800935964,0.7876201707126697,0.8128659577723386,True
252,"(252,)",Direct_Q_wrong,0.5893706249999994,0.010611153938118498,0.5685727632812871,0.6101684867187116,False
253,"(253,)",DR_both_correct,0.7968854861424568,0.009584846253926211,0.7780991874847615,0.8156717848001521,True
253,"(253,)",DR_propensity_correct_Q_wrong,0.8003341537968298,0.01007408872048608,0.7805889399046771,0.8200793676889825,True
253,"(253,)",DR_Q_correct_propensity_wrong,0.8325446083282416,0.05424111699425104,0.7262320190195096,0.9388571976369736,True
253,"(253,)",DR_both_wrong,1.482471650390625,0.05558683120793774,1.373521461223067,1.591421839558183,False
253,"(253,)",IPW_propensity_correct,0.7878606060727771,0.037330394680117014,0.7146930324997477,0.8610281796458065,True
253,"(253,)",IPW_propensity_wrong,1.428875242968752,0.07609718469168023,1.2797247609730587,1.5780257249644452,False
253,"(253,)",Direct_Q_correct,0.7916835525974248,0.006432239584849108,0.7790763630111206,0.8042907421837291,True
253,"(253,)",Direct_Q_wrong,0.5758649999999992,0.010583628200603531,0.5551210887268163,0.596608911273182,False
254,"(254,)",DR_both_correct,0.7946356050719493,0.00956067571266147,0.7758966806751328,0.8133745294687658,True
254,"(254,)",DR_propensity_correct_Q_wrong,0.7922213932421087,0.010089203553800257,0.7724465542766602,0.8119962322075572,True
254,"(254,)",DR_Q_correct_propensity_wrong,0.7720316577445696,0.05751113081904984,0.659309841339232,0.8847534741499072,True
254,"(254,)",DR_both_wrong,1.4115606304687487,0.05783871238814424,1.298196754187986,1.5249245067495114,False
254,"(254,)",IPW_propensity_correct,0.725246087209662,0.0365167893771324,0.6536731800304825,0.7968189943888415,False
254,"(254,)",IPW_propensity_wrong,1.3631236101562536,0.07833280159906064,1.2095913190220948,1.5166559012904124,False
254,"(254,)",Direct_Q_correct,0.7985943696310968,0.0063724933860847275,0.7861042825943707,0.8110844566678228,True
254,"(254,)",Direct_Q_wrong,0.5826178124999992,0.010600092397204526,0.5618416314014784,0.6033939935985201,False
255,"(255,)",DR_both_correct,0.8022075839247748,0.009642713886650283,0.7833078647069402,0.8211073031426093,True
255,"(255,)",DR_propensity_correct_Q_wrong,0.8042567446489055,0.010503334929149247,0.783670208187773,0.824843281110038,True
255,"(255,)",DR_Q_correct_propensity_wrong,0.8727104261316003,0.05202452930385234,0.7707423486960497,0.9746785035671509,True
255,"(255,)",DR_both_wrong,1.4924490035156257,0.056005831361125726,1.3826775740478192,1.6022204329834322,False
255,"(255,)",IPW_propensity_correct,0.8142349500013973,0.038291832560761095,0.7391829581823056,0.8892869418204891,True
255,"(255,)",IPW_propensity_wrong,1.4356681476562492,0.07461165562553738,1.289429302630196,1.5819069926823024,False
255,"(255,)",Direct_Q_correct,0.7955618805667223,0.006388131749886253,0.7830411423369452,0.8080826187964993,True
255,"(255,)",Direct_Q_wrong,0.5781159374999992,0.010589717946569054,0.5573600903247239,0.5988717846752746,False
256,"(256,)",DR_both_correct,0.7928901372118818,0.009759938812775079,0.7737606571388427,0.812019617284921,True
256,"(256,)",DR_propensity_correct_Q_wrong,0.7980585492419168,0.010662485174150695,0.7771600783005814,0.8189570201832521,True
256,"(256,)",DR_Q_correct_propensity_wrong,0.749305567893516,0.05854071469580861,0.6345657670897311,0.8640453686973009,True
256,"(256,)",DR_both_wrong,1.389736646093749,0.05867520585680043,1.2747332426144202,1.5047400495730778,False
256,"(256,)",IPW_propensity_correct,0.7019727981445665,0.03527178207350461,0.6328401052804975,0.7711054910086355,False
256,"(256,)",IPW_propensity_wrong,1.2530870835937509,0.07687179227122594,1.102418370742148,1.4037557964453538,False
256,"(256,)",Direct_Q_correct,0.800506196625473,0.006422320117266336,0.7879184491956309,0.813093944055315,True
256,"(256,)",Direct_Q_wrong,0.5878699999999982,0.010609161719499226,0.5670760430297798,0.6086639569702167,False
257,"(257,)",DR_both_correct,0.8048518875229645,0.009437062697309873,0.7863552446362372,0.8233485304096919,True
257,"(257,)",DR_propensity_correct_Q_wrong,0.8074742695509136,0.009953510865193423,0.7879653882551345,0.8269831508466927,True
257,"(257,)",DR_Q_correct_propensity_wrong,0.7935423267246082,0.05441100186613304,0.6868967630669874,0.900187890382229,True
257,"(257,)",DR_both_wrong,1.4196219792968763,0.05494594368280745,1.3119279296785737,1.5273160289151788,False
257,"(257,)",IPW_propensity_correct,0.8580068036927619,0.038423233237881424,0.7826972665465144,0.9333163408390095,True
257,"(257,)",IPW_propensity_wrong,1.379388501562503,0.07392179694114488,1.234501779557859,1.5242752235671468,False
257,"(257,)",Direct_Q_correct,0.8037962779535185,0.006381753168629296,0.791288041743005,0.8163045141640319,True
257,"(257,)",Direct_Q_wrong,0.5923718749999979,0.01061434071015162,0.5715677672081008,0.613175982791895,False
258,"(258,)",DR_both_correct,0.7905265752092765,0.009748612905395587,0.7714192939147011,0.8096338565038519,True
258,"(258,)",DR_propensity_correct_Q_wrong,0.7971481473390715,0.010548920059451064,0.7764722640225474,0.8178240306555955,True
258,"(258,)",DR_Q_correct_propensity_wrong,0.6639575078343356,0.05901423229458969,0.5482896125369399,0.7796254031317313,False
258,"(258,)",DR_both_wrong,1.3033644449218749,0.05733107807038493,1.1909955319039205,1.4157333579398292,False
258,"(258,)",IPW_propensity_correct,0.7832093606017074,0.0365274327413014,0.7116155924287567,0.8548031287746581,True
258,"(258,)",IPW_propensity_wrong,1.2336073992187508,0.07246090136143474,1.0915840325503388,1.375630765887163,False
258,"(258,)",Direct_Q_correct,0.7902356725292223,0.006406871155724663,0.777678205064002,0.8027931399944427,True
258,"(258,)",Direct_Q_wrong,0.5706128124999992,0.010567071674042366,0.5499013520188761,0.5913242729811222,False
259,"(259,)",DR_both_correct,0.79268422027233,0.01006527406957056,0.7729562830959716,0.8124121574486883,True
259,"(259,)",DR_propensity_correct_Q_wrong,0.7950077298808638,0.010497841802841421,0.7744319599472946,0.8155834998144329,True
259,"(259,)",DR_Q_correct_propensity_wrong,0.76810018500875,0.061631874718167765,0.6473017105611412,0.8888986594563588,True
259,"(259,)",DR_both_wrong,1.4401546421875004,0.06291201141145766,1.3168470998210435,1.5634621845539574,False
259,"(259,)",IPW_propensity_correct,0.7896056529261325,0.03689833811370466,0.7172849102232713,0.8619263956289936,True
259,"(259,)",IPW_propensity_wrong,1.3835660519531272,0.08008154856771015,1.2266062167604153,1.5405258871458392,False
259,"(259,)",Direct_Q_correct,0.8006704205424253,0.006390501852442943,0.7881450369116372,0.8131958041732135,True
259,"(259,)",Direct_Q_wrong,0.586369374999999,0.010606903419383772,0.5655798442980068,0.6071589057019912,False
260,"(260,)",DR_both_correct,0.7697701959306196,0.010671363860848474,0.7488543227633566,0.7906860690978825,False
260,"(260,)",DR_propensity_correct_Q_wrong,0.768007418329148,0.011129564791104418,0.7461934713385834,0.7898213653197126,False
260,"(260,)",DR_Q_correct_propensity_wrong,0.6116751642595699,0.06062461462852698,0.49285091958765703,0.7304994089314828,False
