0.00.069.037 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.070.397 W srv  llama_server: -----------------
0.00.070.399 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.070.399 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.070.400 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.070.400 W srv  llama_server: -----------------
0.00.072.559 I srv    load_model: loading model '/Users/yukangzengcmac/.cache/huggingface/hub/models--Qwen--Qwen2.5-3B-Instruct-GGUF/snapshots/7dabda4d13d513e3e842b20f0d435c732f172cbe/qwen2.5-3b-instruct-q4_k_m.gguf'
0.00.235.557 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.00.443.132 I cmn          init: llama threadpool init, n_threads = 4
0.00.523.047 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8192, kv_unified = 'false'
0.00.529.607 I srv  llama_server: model loaded
0.00.529.609 I srv  llama_server: listening on http://127.0.0.1:8193
0.04.628.949 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
1.48.806.116 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.433 (> 0.100 thold), f_keep = 0.437
1.48.807.565 I slot launch_slot_: id  0 | task 3982 | processing task, is_child = 0
1.49.766.880 I slot print_timing: id  0 | task 3982 | prompt eval time =     374.54 ms /   400 tokens (    0.94 ms per token,  1067.97 tokens per second)
1.49.766.881 I slot print_timing: id  0 | task 3982 |        eval time =     584.67 ms /    28 tokens (   21.65 ms per token,    46.18 tokens per second)
1.49.766.882 I slot print_timing: id  0 | task 3982 |       total time =     959.21 ms /   428 tokens
1.49.766.882 I slot print_timing: id  0 | task 3982 |    graphs reused =       3754
1.49.766.900 I slot      release: id  0 | task 3982 | stop processing: n_tokens = 427, truncated = 0
1.49.772.054 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.896 (> 0.100 thold), f_keep = 0.485
1.49.772.575 I slot launch_slot_: id  0 | task 4011 | processing task, is_child = 0
1.50.540.442 I slot print_timing: id  0 | task 4011 | prompt eval time =     186.36 ms /   231 tokens (    0.81 ms per token,  1239.54 tokens per second)
1.50.540.444 I slot print_timing: id  0 | task 4011 |        eval time =     581.40 ms /    28 tokens (   21.53 ms per token,    46.44 tokens per second)
1.50.540.444 I slot print_timing: id  0 | task 4011 |       total time =     767.76 ms /   259 tokens
1.50.540.445 I slot print_timing: id  0 | task 4011 |    graphs reused =       3779
1.50.540.459 I slot      release: id  0 | task 4011 | stop processing: n_tokens = 258, truncated = 0
1.50.545.806 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.542 (> 0.100 thold), f_keep = 0.802
1.50.545.820 I slot launch_slot_: id  0 | task 4040 | processing task, is_child = 0
1.51.532.028 I slot print_timing: id  0 | task 4040 | prompt eval time =     293.29 ms /   382 tokens (    0.77 ms per token,  1302.46 tokens per second)
1.51.532.030 I slot print_timing: id  0 | task 4040 |        eval time =     692.82 ms /    33 tokens (   21.65 ms per token,    46.19 tokens per second)
1.51.532.030 I slot print_timing: id  0 | task 4040 |       total time =     986.11 ms /   415 tokens
1.51.532.031 I slot print_timing: id  0 | task 4040 |    graphs reused =       3810
1.51.532.048 I slot      release: id  0 | task 4040 | stop processing: n_tokens = 414, truncated = 0
1.51.537.266 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.494 (> 0.100 thold), f_keep = 0.418
1.51.538.784 I slot launch_slot_: id  0 | task 4074 | processing task, is_child = 0
1.52.471.079 I slot print_timing: id  0 | task 4074 | prompt eval time =     283.90 ms /   350 tokens (    0.81 ms per token,  1232.84 tokens per second)
1.52.471.081 I slot print_timing: id  0 | task 4074 |        eval time =     648.30 ms /    31 tokens (   21.61 ms per token,    46.28 tokens per second)
1.52.471.081 I slot print_timing: id  0 | task 4074 |       total time =     932.19 ms /   381 tokens
1.52.471.081 I slot print_timing: id  0 | task 4074 |    graphs reused =       3839
1.52.471.099 I slot      release: id  0 | task 4074 | stop processing: n_tokens = 380, truncated = 0
1.52.476.164 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.749 (> 0.100 thold), f_keep = 0.455
1.52.477.199 I slot launch_slot_: id  0 | task 4106 | processing task, is_child = 0
1.53.244.952 I slot print_timing: id  0 | task 4106 | prompt eval time =     185.85 ms /   231 tokens (    0.80 ms per token,  1242.96 tokens per second)
1.53.244.954 I slot print_timing: id  0 | task 4106 |        eval time =     581.81 ms /    28 tokens (   21.55 ms per token,    46.41 tokens per second)
1.53.244.954 I slot print_timing: id  0 | task 4106 |       total time =     767.65 ms /   259 tokens
1.53.244.954 I slot print_timing: id  0 | task 4106 |    graphs reused =       3864
1.53.244.969 I slot      release: id  0 | task 4106 | stop processing: n_tokens = 258, truncated = 0
1.53.255.885 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 5209296926551
1.53.256.667 I slot launch_slot_: id  2 | task 4136 | processing task, is_child = 0
1.56.663.795 I slot print_timing: id  2 | task 4136 | n_gen =    139, tg =  45.85 t/s, tg_3s =  46.18 t/s
1.59.674.215 I slot print_timing: id  2 | task 4136 | n_gen =    276, tg =  45.68 t/s, tg_3s =  45.51 t/s
2.00.199.401 I slot print_timing: id  2 | task 4136 | prompt eval time =     396.76 ms /   494 tokens (    0.80 ms per token,  1245.08 tokens per second)
2.00.199.403 I slot print_timing: id  2 | task 4136 |        eval time =    6545.55 ms /   300 tokens (   21.89 ms per token,    45.68 tokens per second)
2.00.199.404 I slot print_timing: id  2 | task 4136 |       total time =    6942.31 ms /   794 tokens
2.00.199.404 I slot print_timing: id  2 | task 4136 |    graphs reused =       4160
2.00.199.424 I slot      release: id  2 | task 4136 | stop processing: n_tokens = 793, truncated = 0
2.00.204.651 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.890 (> 0.100 thold), f_keep = 0.317
2.00.206.832 I slot launch_slot_: id  2 | task 4437 | processing task, is_child = 0
2.01.730.364 I slot print_timing: id  2 | task 4437 | prompt eval time =     264.90 ms /   282 tokens (    0.94 ms per token,  1064.55 tokens per second)
2.01.730.366 I slot print_timing: id  2 | task 4437 |        eval time =    1258.54 ms /    59 tokens (   21.70 ms per token,    46.09 tokens per second)
2.01.730.367 I slot print_timing: id  2 | task 4437 |       total time =    1523.43 ms /   341 tokens
2.01.730.367 I slot print_timing: id  2 | task 4437 |    graphs reused =       4217
2.01.730.383 I slot      release: id  2 | task 4437 | stop processing: n_tokens = 340, truncated = 0
2.01.735.551 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.913 (> 0.100 thold), f_keep = 0.738
2.01.735.565 I slot launch_slot_: id  2 | task 4497 | processing task, is_child = 0
2.03.329.285 I slot print_timing: id  2 | task 4497 | prompt eval time =     260.60 ms /   275 tokens (    0.95 ms per token,  1055.27 tokens per second)
2.03.329.286 I slot print_timing: id  2 | task 4497 |        eval time =    1333.03 ms /    62 tokens (   21.85 ms per token,    45.76 tokens per second)
2.03.329.287 I slot print_timing: id  2 | task 4497 |       total time =    1593.62 ms /   337 tokens
2.03.329.287 I slot print_timing: id  2 | task 4497 |    graphs reused =       4277
2.03.329.304 I slot      release: id  2 | task 4497 | stop processing: n_tokens = 336, truncated = 0
2.03.334.641 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.488 (> 0.100 thold), f_keep = 0.554
2.03.334.657 I slot launch_slot_: id  2 | task 4560 | processing task, is_child = 0
2.06.653.148 I slot print_timing: id  2 | task 4560 | n_gen =    140, tg =  45.99 t/s, tg_3s =  46.32 t/s
2.07.874.666 I slot print_timing: id  2 | task 4560 | prompt eval time =     296.17 ms /   381 tokens (    0.78 ms per token,  1286.45 tokens per second)
2.07.874.670 I slot print_timing: id  2 | task 4560 |        eval time =    4243.74 ms /   196 tokens (   21.76 ms per token,    45.95 tokens per second)
2.07.874.670 I slot print_timing: id  2 | task 4560 |       total time =    4539.91 ms /   577 tokens
2.07.874.671 I slot print_timing: id  2 | task 4560 |    graphs reused =       4470
2.07.874.701 I slot      release: id  2 | task 4560 | stop processing: n_tokens = 576, truncated = 0
2.07.884.616 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.419 (> 0.100 thold), f_keep = 0.323
2.07.889.016 I slot launch_slot_: id  2 | task 4757 | processing task, is_child = 0
2.09.597.373 I slot print_timing: id  2 | task 4757 | prompt eval time =     388.96 ms /   444 tokens (    0.88 ms per token,  1141.49 tokens per second)
2.09.597.375 I slot print_timing: id  2 | task 4757 |        eval time =    1319.19 ms /    62 tokens (   21.63 ms per token,    46.24 tokens per second)
2.09.597.375 I slot print_timing: id  2 | task 4757 |       total time =    1708.15 ms /   506 tokens
2.09.597.375 I slot print_timing: id  2 | task 4757 |    graphs reused =       4530
2.09.597.394 I slot      release: id  2 | task 4757 | stop processing: n_tokens = 505, truncated = 0
2.09.602.827 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.850 (> 0.100 thold), f_keep = 0.832
2.09.602.842 I slot launch_slot_: id  2 | task 4820 | processing task, is_child = 0
2.13.016.973 I slot print_timing: id  2 | task 4820 | n_gen =    140, tg =  46.04 t/s, tg_3s =  46.37 t/s
2.16.025.601 I slot print_timing: id  2 | task 4820 | n_gen =    278, tg =  45.95 t/s, tg_3s =  45.87 t/s
2.19.035.348 I slot print_timing: id  2 | task 4820 | n_gen =    415, tg =  45.81 t/s, tg_3s =  45.52 t/s
2.21.162.225 I slot print_timing: id  2 | task 4820 | prompt eval time =     394.90 ms /   494 tokens (    0.80 ms per token,  1250.95 tokens per second)
2.21.162.229 I slot print_timing: id  2 | task 4820 |        eval time =   11164.39 ms /   512 tokens (   21.85 ms per token,    45.77 tokens per second)
2.21.162.230 I slot print_timing: id  2 | task 4820 |       total time =   11559.28 ms /  1006 tokens
2.21.162.230 I slot print_timing: id  2 | task 4820 |    graphs reused =       5038
2.21.162.256 I slot      release: id  2 | task 4820 | stop processing: n_tokens = 1005, truncated = 0
2.21.170.585 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.488 (> 0.100 thold), f_keep = 0.185
2.21.176.160 I slot launch_slot_: id  2 | task 5333 | processing task, is_child = 0
2.24.020.052 I slot print_timing: id  2 | task 5333 | prompt eval time =     289.02 ms /   381 tokens (    0.76 ms per token,  1318.27 tokens per second)
2.24.020.054 I slot print_timing: id  2 | task 5333 |        eval time =    2554.74 ms /   119 tokens (   21.65 ms per token,    46.19 tokens per second)
2.24.020.054 I slot print_timing: id  2 | task 5333 |       total time =    2843.76 ms /   500 tokens
2.24.020.055 I slot print_timing: id  2 | task 5333 |    graphs reused =       5155
2.24.020.073 I slot      release: id  2 | task 5333 | stop processing: n_tokens = 499, truncated = 0
2.24.025.367 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.660 (> 0.100 thold), f_keep = 0.373
2.24.026.052 I slot launch_slot_: id  2 | task 5453 | processing task, is_child = 0
2.25.536.915 I slot print_timing: id  2 | task 5453 | prompt eval time =     257.79 ms /   282 tokens (    0.91 ms per token,  1093.93 tokens per second)
2.25.536.918 I slot print_timing: id  2 | task 5453 |        eval time =    1252.97 ms /    59 tokens (   21.60 ms per token,    46.29 tokens per second)
2.25.536.918 I slot print_timing: id  2 | task 5453 |       total time =    1510.76 ms /   341 tokens
2.25.536.918 I slot print_timing: id  2 | task 5453 |    graphs reused =       5212
2.25.536.934 I slot      release: id  2 | task 5453 | stop processing: n_tokens = 340, truncated = 0
2.25.541.996 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.565 (> 0.100 thold), f_keep = 0.738
2.25.542.010 I slot launch_slot_: id  2 | task 5513 | processing task, is_child = 0
2.27.226.528 I slot print_timing: id  2 | task 5513 | prompt eval time =     382.60 ms /   444 tokens (    0.86 ms per token,  1160.48 tokens per second)
2.27.226.530 I slot print_timing: id  2 | task 5513 |        eval time =    1301.82 ms /    61 tokens (   21.70 ms per token,    46.09 tokens per second)
2.27.226.531 I slot print_timing: id  2 | task 5513 |       total time =    1684.42 ms /   505 tokens
2.27.226.531 I slot print_timing: id  2 | task 5513 |    graphs reused =       5271
2.27.226.556 I slot      release: id  2 | task 5513 | stop processing: n_tokens = 504, truncated = 0
2.27.231.844 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.913 (> 0.100 thold), f_keep = 0.498
2.27.232.455 I slot launch_slot_: id  2 | task 5575 | processing task, is_child = 0
2.28.819.486 I slot print_timing: id  2 | task 5575 | prompt eval time =     258.10 ms /   275 tokens (    0.94 ms per token,  1065.46 tokens per second)
2.28.819.490 I slot print_timing: id  2 | task 5575 |        eval time =    1328.83 ms /    62 tokens (   21.78 ms per token,    45.91 tokens per second)
2.28.819.490 I slot print_timing: id  2 | task 5575 |       total time =    1586.93 ms /   337 tokens
2.28.819.491 I slot print_timing: id  2 | task 5575 |    graphs reused =       5331
2.28.819.525 I slot      release: id  2 | task 5575 | stop processing: n_tokens = 336, truncated = 0
2.28.836.676 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 5209304619962
2.28.837.499 I slot launch_slot_: id  1 | task 5639 | processing task, is_child = 0
2.29.611.549 I slot print_timing: id  1 | task 5639 | prompt eval time =     383.34 ms /   443 tokens (    0.87 ms per token,  1155.64 tokens per second)
2.29.611.551 I slot print_timing: id  1 | task 5639 |        eval time =     390.18 ms /    19 tokens (   21.68 ms per token,    46.13 tokens per second)
2.29.611.551 I slot print_timing: id  1 | task 5639 |       total time =     773.51 ms /   462 tokens
2.29.611.552 I slot print_timing: id  1 | task 5639 |    graphs reused =       5348
2.29.611.570 I slot      release: id  1 | task 5639 | stop processing: n_tokens = 461, truncated = 0
2.29.616.532 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.902 (> 0.100 thold), f_keep = 0.482
2.29.618.118 I slot launch_slot_: id  1 | task 5659 | processing task, is_child = 0
2.30.196.600 I slot print_timing: id  1 | task 5659 | prompt eval time =     187.41 ms /   246 tokens (    0.76 ms per token,  1312.61 tokens per second)
2.30.196.602 I slot print_timing: id  1 | task 5659 |        eval time =     390.97 ms /    19 tokens (   21.72 ms per token,    46.04 tokens per second)
2.30.196.603 I slot print_timing: id  1 | task 5659 |       total time =     578.39 ms /   265 tokens
2.30.196.603 I slot print_timing: id  1 | task 5659 |    graphs reused =       5364
2.30.196.618 I slot      release: id  1 | task 5659 | stop processing: n_tokens = 264, truncated = 0
2.30.201.649 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.469 (> 0.100 thold), f_keep = 0.746
2.30.201.662 I slot launch_slot_: id  1 | task 5679 | processing task, is_child = 0
2.32.066.013 I slot print_timing: id  1 | task 5679 | prompt eval time =     371.99 ms /   420 tokens (    0.89 ms per token,  1129.07 tokens per second)
2.32.066.015 I slot print_timing: id  1 | task 5679 |        eval time =    1492.27 ms /    70 tokens (   21.63 ms per token,    46.24 tokens per second)
2.32.066.015 I slot print_timing: id  1 | task 5679 |       total time =    1864.26 ms /   490 tokens
2.32.066.015 I slot print_timing: id  1 | task 5679 |    graphs reused =       5432
2.32.066.035 I slot      release: id  1 | task 5679 | stop processing: n_tokens = 489, truncated = 0
2.32.071.172 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.445 (> 0.100 thold), f_keep = 0.403
2.32.073.403 I slot launch_slot_: id  1 | task 5750 | processing task, is_child = 0
2.32.843.282 I slot print_timing: id  1 | task 5750 | prompt eval time =     378.97 ms /   443 tokens (    0.86 ms per token,  1168.95 tokens per second)
2.32.843.285 I slot print_timing: id  1 | task 5750 |        eval time =     390.81 ms /    19 tokens (   21.71 ms per token,    46.06 tokens per second)
2.32.843.285 I slot print_timing: id  1 | task 5750 |       total time =     769.78 ms /   462 tokens
2.32.843.285 I slot print_timing: id  1 | task 5750 |    graphs reused =       5449
2.32.843.308 I slot      release: id  1 | task 5750 | stop processing: n_tokens = 461, truncated = 0
2.32.848.565 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.469 (> 0.100 thold), f_keep = 0.427
2.32.849.678 I slot launch_slot_: id  1 | task 5770 | processing task, is_child = 0
2.34.717.492 I slot print_timing: id  1 | task 5770 | prompt eval time =     373.20 ms /   420 tokens (    0.89 ms per token,  1125.39 tokens per second)
2.34.717.494 I slot print_timing: id  1 | task 5770 |        eval time =    1494.52 ms /    70 tokens (   21.66 ms per token,    46.17 tokens per second)
2.34.717.495 I slot print_timing: id  1 | task 5770 |       total time =    1867.72 ms /   490 tokens
2.34.717.495 I slot print_timing: id  1 | task 5770 |    graphs reused =       5517
2.34.717.519 I slot      release: id  1 | task 5770 | stop processing: n_tokens = 489, truncated = 0
2.34.722.889 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.427 (> 0.100 thold), f_keep = 0.403
2.34.723.874 I slot launch_slot_: id  1 | task 5841 | processing task, is_child = 0
2.35.492.399 I slot print_timing: id  1 | task 5841 | prompt eval time =     380.92 ms /   461 tokens (    0.83 ms per token,  1210.24 tokens per second)
2.35.492.401 I slot print_timing: id  1 | task 5841 |        eval time =     387.51 ms /    19 tokens (   21.53 ms per token,    46.45 tokens per second)
2.35.492.401 I slot print_timing: id  1 | task 5841 |       total time =     768.43 ms /   480 tokens
2.35.492.402 I slot print_timing: id  1 | task 5841 |    graphs reused =       5534
2.35.492.422 I slot      release: id  1 | task 5841 | stop processing: n_tokens = 479, truncated = 0
2.35.497.820 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.962
2.35.497.835 I slot launch_slot_: id  1 | task 5861 | processing task, is_child = 0
2.36.278.692 I slot print_timing: id  1 | task 5861 | prompt eval time =     382.10 ms /   461 tokens (    0.83 ms per token,  1206.49 tokens per second)
2.36.278.695 I slot print_timing: id  1 | task 5861 |        eval time =     398.67 ms /    19 tokens (   22.15 ms per token,    45.15 tokens per second)
2.36.278.696 I slot print_timing: id  1 | task 5861 |       total time =     780.77 ms /   480 tokens
2.36.278.696 I slot print_timing: id  1 | task 5861 |    graphs reused =       5551
2.36.278.737 I slot      release: id  1 | task 5861 | stop processing: n_tokens = 479, truncated = 0
2.36.287.653 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.902 (> 0.100 thold), f_keep = 0.463
2.36.290.253 I slot launch_slot_: id  1 | task 5881 | processing task, is_child = 0
2.36.868.509 I slot print_timing: id  1 | task 5881 | prompt eval time =     189.44 ms /   246 tokens (    0.77 ms per token,  1298.54 tokens per second)
2.36.868.511 I slot print_timing: id  1 | task 5881 |        eval time =     388.65 ms /    19 tokens (   21.59 ms per token,    46.31 tokens per second)
2.36.868.512 I slot print_timing: id  1 | task 5881 |       total time =     578.10 ms /   265 tokens
2.36.868.512 I slot print_timing: id  1 | task 5881 |    graphs reused =       5567
2.36.868.531 I slot      release: id  1 | task 5881 | stop processing: n_tokens = 264, truncated = 0
2.36.873.693 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.877 (> 0.100 thold), f_keep = 0.841
2.36.873.709 I slot launch_slot_: id  1 | task 5901 | processing task, is_child = 0
2.37.732.825 I slot print_timing: id  1 | task 5901 | prompt eval time =     190.92 ms /   253 tokens (    0.75 ms per token,  1325.13 tokens per second)
2.37.732.827 I slot print_timing: id  1 | task 5901 |        eval time =     668.10 ms /    32 tokens (   21.55 ms per token,    46.40 tokens per second)
2.37.732.827 I slot print_timing: id  1 | task 5901 |       total time =     859.02 ms /   285 tokens
2.37.732.828 I slot print_timing: id  1 | task 5901 |    graphs reused =       5596
2.37.732.841 I slot      release: id  1 | task 5901 | stop processing: n_tokens = 284, truncated = 0
2.37.737.876 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.891
2.37.737.889 I slot launch_slot_: id  1 | task 5934 | processing task, is_child = 0
2.38.427.822 I slot print_timing: id  1 | task 5934 | prompt eval time =     190.88 ms /   253 tokens (    0.75 ms per token,  1325.41 tokens per second)
2.38.427.825 I slot print_timing: id  1 | task 5934 |        eval time =     498.95 ms /    24 tokens (   21.69 ms per token,    46.10 tokens per second)
2.38.427.826 I slot print_timing: id  1 | task 5934 |       total time =     689.84 ms /   277 tokens
2.38.427.827 I slot print_timing: id  1 | task 5934 |    graphs reused =       5617
2.38.427.861 I slot      release: id  1 | task 5934 | stop processing: n_tokens = 276, truncated = 0
2.38.446.945 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 5209356464608
2.38.447.551 I slot launch_slot_: id  3 | task 5960 | processing task, is_child = 0
2.41.940.902 I slot print_timing: id  3 | task 5960 | n_gen =    140, tg =  46.06 t/s, tg_3s =  46.39 t/s
2.44.941.203 I slot print_timing: id  3 | task 5960 | n_gen =    278, tg =  46.03 t/s, tg_3s =  46.00 t/s
2.47.962.508 I slot print_timing: id  3 | task 5960 | n_gen =    414, tg =  45.69 t/s, tg_3s =  45.01 t/s
2.49.353.918 I slot print_timing: id  3 | task 5960 | prompt eval time =     475.07 ms /   532 tokens (    0.89 ms per token,  1119.84 tokens per second)
2.49.353.921 I slot print_timing: id  3 | task 5960 |        eval time =   10430.85 ms /   477 tokens (   21.91 ms per token,    45.63 tokens per second)
2.49.353.922 I slot print_timing: id  3 | task 5960 |       total time =   10905.91 ms /  1009 tokens
2.49.353.922 I slot print_timing: id  3 | task 5960 |    graphs reused =       6091
2.49.353.953 I slot      release: id  3 | task 5960 | stop processing: n_tokens = 1008, truncated = 0
2.49.362.780 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.493 (> 0.100 thold), f_keep = 0.186
2.49.367.826 I slot launch_slot_: id  3 | task 6438 | processing task, is_child = 0
2.52.663.555 I slot print_timing: id  3 | task 6438 | n_gen =    140, tg =  46.21 t/s, tg_3s =  46.54 t/s
2.55.220.331 I slot print_timing: id  3 | task 6438 | prompt eval time =     287.42 ms /   379 tokens (    0.76 ms per token,  1318.61 tokens per second)
2.55.220.333 I slot print_timing: id  3 | task 6438 |        eval time =    5564.96 ms /   258 tokens (   21.65 ms per token,    46.18 tokens per second)
2.55.220.333 I slot print_timing: id  3 | task 6438 |       total time =    5852.38 ms /   637 tokens
2.55.220.334 I slot print_timing: id  3 | task 6438 |    graphs reused =       6346
2.55.220.352 I slot      release: id  3 | task 6438 | stop processing: n_tokens = 636, truncated = 0
2.55.225.588 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.596
2.55.225.603 I slot launch_slot_: id  3 | task 6697 | processing task, is_child = 0
2.58.283.499 I slot print_timing: id  3 | task 6697 | prompt eval time =     288.01 ms /   379 tokens (    0.76 ms per token,  1315.94 tokens per second)
2.58.283.502 I slot print_timing: id  3 | task 6697 |        eval time =    2769.80 ms /   128 tokens (   21.81 ms per token,    45.85 tokens per second)
2.58.283.503 I slot print_timing: id  3 | task 6697 |       total time =    3057.81 ms /   507 tokens
2.58.283.503 I slot print_timing: id  3 | task 6697 |    graphs reused =       6472
2.58.283.525 I slot      release: id  3 | task 6697 | stop processing: n_tokens = 506, truncated = 0
2.58.291.568 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.592 (> 0.100 thold), f_keep = 0.370
2.58.293.938 I slot launch_slot_: id  3 | task 6826 | processing task, is_child = 0
3.00.704.947 I slot print_timing: id  3 | task 6826 | prompt eval time =     268.02 ms /   316 tokens (    0.85 ms per token,  1179.03 tokens per second)
3.00.704.950 I slot print_timing: id  3 | task 6826 |        eval time =    2142.87 ms /    99 tokens (   21.87 ms per token,    45.73 tokens per second)
3.00.704.950 I slot print_timing: id  3 | task 6826 |       total time =    2410.89 ms /   415 tokens
3.00.704.951 I slot print_timing: id  3 | task 6826 |    graphs reused =       6569
3.00.704.971 I slot      release: id  3 | task 6826 | stop processing: n_tokens = 414, truncated = 0
3.00.713.637 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.549 (> 0.100 thold), f_keep = 0.705
3.00.713.657 I slot launch_slot_: id  3 | task 6926 | processing task, is_child = 0
3.04.199.608 I slot print_timing: id  3 | task 6926 | n_gen =    140, tg =  46.03 t/s, tg_3s =  46.36 t/s
3.07.206.504 I slot print_timing: id  3 | task 6926 | n_gen =    277, tg =  45.80 t/s, tg_3s =  45.56 t/s
3.10.225.256 I slot print_timing: id  3 | task 6926 | n_gen =    413, tg =  45.55 t/s, tg_3s =  45.05 t/s
3.12.440.217 I slot print_timing: id  3 | task 6926 | prompt eval time =     466.19 ms /   532 tokens (    0.88 ms per token,  1141.16 tokens per second)
3.12.440.220 I slot print_timing: id  3 | task 6926 |        eval time =   11260.25 ms /   512 tokens (   22.04 ms per token,    45.38 tokens per second)
3.12.440.220 I slot print_timing: id  3 | task 6926 |       total time =   11726.44 ms /  1044 tokens
3.12.440.221 I slot print_timing: id  3 | task 6926 |    graphs reused =       7077
3.12.440.249 I slot      release: id  3 | task 6926 | stop processing: n_tokens = 1043, truncated = 0
3.12.449.184 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.924 (> 0.100 thold), f_keep = 0.280
3.12.453.657 I slot launch_slot_: id  3 | task 7439 | processing task, is_child = 0
3.14.872.236 I slot print_timing: id  3 | task 7439 | prompt eval time =     267.80 ms /   316 tokens (    0.85 ms per token,  1179.98 tokens per second)
3.14.872.237 I slot print_timing: id  3 | task 7439 |        eval time =    2150.66 ms /    99 tokens (   21.95 ms per token,    45.57 tokens per second)
3.14.872.238 I slot print_timing: id  3 | task 7439 |       total time =    2418.46 ms /   415 tokens
3.14.872.238 I slot print_timing: id  3 | task 7439 |    graphs reused =       7174
3.14.872.254 I slot      release: id  3 | task 7439 | stop processing: n_tokens = 414, truncated = 0
3.14.877.616 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.606 (> 0.100 thold), f_keep = 0.705
3.14.877.631 I slot launch_slot_: id  3 | task 7539 | processing task, is_child = 0
3.18.265.238 I slot print_timing: id  3 | task 7539 | n_gen =    139, tg =  45.87 t/s, tg_3s =  46.21 t/s
3.18.700.911 I slot print_timing: id  3 | task 7539 | prompt eval time =     379.28 ms /   482 tokens (    0.79 ms per token,  1270.82 tokens per second)
3.18.700.914 I slot print_timing: id  3 | task 7539 |        eval time =    3443.91 ms /   159 tokens (   21.80 ms per token,    45.88 tokens per second)
3.18.700.915 I slot print_timing: id  3 | task 7539 |       total time =    3823.19 ms /   641 tokens
3.18.700.915 I slot print_timing: id  3 | task 7539 |    graphs reused =       7330
3.18.700.942 I slot      release: id  3 | task 7539 | stop processing: n_tokens = 640, truncated = 0
3.18.709.765 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.753
3.18.709.816 I slot launch_slot_: id  3 | task 7699 | processing task, is_child = 0
3.21.343.908 I slot print_timing: id  3 | task 7699 | prompt eval time =     380.12 ms /   482 tokens (    0.79 ms per token,  1268.02 tokens per second)
3.21.343.911 I slot print_timing: id  3 | task 7699 |        eval time =    2253.78 ms /   104 tokens (   21.88 ms per token,    45.70 tokens per second)
3.21.343.911 I slot print_timing: id  3 | task 7699 |       total time =    2633.90 ms /   586 tokens
3.21.343.912 I slot print_timing: id  3 | task 7699 |    graphs reused =       7431
